Ticker,Volume,number_options
ALDFU,300,0
ALF,4500,0
ALFUU,100,0
ALFUW,62500,0
ALL-B,17400,0
ALL-H,81600,0
ALL-I,25300,0
ALL-J,33100,0
ALLR,146300,0
ALMS,68200,0
ALOT,1300,0
ALRN,36900,0
ALSA,5800,0
ALSAW,4400,0
ALT-A,600,0
ALTI,57200,0
ALTS,49000,0
ALTY,12900,0
ALU.W,900,0
ALVO,37900,0
ALVOW,10400,0
ALX,4400,0
ALZN,116700,0
AMH-G,2200,0
AMH-H,2800,0
AMID,10700,0
AMIX,190700,0
AMLI,278000,0
AMP.V,122600,0
AMPG,337600,0
AMPGW,2400,0
AMST,23200,0
AMTD,8600,0
ANEB,9000,0
ANG-A,12000,0
ANG-B,7200,0
ANGH,6800,0
ANL,35000,0
ANSC,39100,0
ANSCW,6900,0
ANTE,50700,0
ANTX,309300,0
AOD,375200,0
AOMN,10000,0
AOMR,70200,0
AOTG,100,0
APCX,84300,0
APLM,392900,0
APLMW,698100,0
APM,56200,0
APO-A,14400,0
APOS,21500,0
APRE,4900,0
APTO,627100,0
APVO,3027900,0
APWC,3900,0
APXI,1500,0
AQB,23400,0
AQNB,48500,0
ARBB,141300,0
ARBEW,7800,0
ARBKL,4300,0
ARDC,72400,0
ARE-B,43200,0
AREB,21700,0
AREBW,2000,0
ARG-A,2300,0
ARGD,2100,0
ARKR,10200,0
ARL,2400,0
ARQQW,136000,0
ARR-C,17900,0
ARTL,8600,0
ARTNA,31300,0
ARTV,45100,0
ARTW,11300,0
ARVR,100,0
ASB-E,1900,0
ASB-F,5500,0
ASBA,22900,0
ASET,11900,0
ASG,185300,0
ASGI,128700,0
ASMB,39300,0
ASNS,76400,0
ASPCU,5500,0
ASPS,99600,0
ASRV,16400,0
ASST,306900,0
ASTC,22100,0
ASTI,61400,0
ASTLW,45800,0
ATC-D,7400,0
ATC-H,4700,0
ATGL,85100,0
ATH-A,45100,0
ATH-B,26900,0
ATH-C,75900,0
ATH-D,25800,0
ATH-E,11600,0
ATHE,6000,0
ATHS,50100,0
ATIF,5400,0
ATIP,90500,0
ATLC,45700,0
ATLCL,3300,0
ATLCP,6200,0
ATLCZ,20700,0
ATMC,100,0
ATMVR,4300,0
ATNF,51100,0
ATNFW,6400,0
ATPC,15500,0
ATXG,17400,0
ATXI,14600,0
AUB-A,7500,0
AUBN,1000,0
AUID,73300,0
AUMI,2300,0
AUNA,46000,0
AUROW,17500,0
AUUD,70200,0
AVAL,14600,0
AVBP,226300,0
AVGR,30900,0
AVK,283600,0
AVL,13500,0
AVPTW,46800,0
AVS,0,0
AVTX,41700,0
AVXC,7300,0
AWF,172300,0
AWH,88700,0
AWP,271600,0
AXR,21500,0
AXS-E,25200,0
AYRO,40000,0
AYTU,20100,0
AZ,73700,0
AZI,1077200,0
BA-A,1807600,0
BAC-B,51800,0
BAC-E,5400,0
BAC-K,32500,0
BAC-L,5900,0
BAC-M,217400,0
BAC-N,178700,0
BAC-O,74100,0
BAC-P,65400,0
BAC-Q,61400,0
BAC-S,63700,0
BACK,11200,0
BACQU,3400,0
BAER,86100,0
BAERW,45000,0
BAFE,492500,0
BAFN,6900,0
BAK,595600,0
BAN-F,39900,0
BANL,2900,0
BAOS,3900,0
BAR.W,37800,0
BBA.W,72200,0
BBDO,35600,0
BBGI,8800,0
BBLG,93100,0
BBN,189300,0
BC-A,2600,0
BC-B,2100,0
BC-C,10600,0
BCAL,67200,0
BCAN,1800,0
BCAT,247800,0
BCDA,27100,0
BCG,58000,0
BCGWW,7100,0
BCOW,6700,0
BCTXW,736400,0
BCX,134000,0
BDGS,2100,0
BDJ,355800,0
BDMD,141000,0
BDRX,19500,0
BEAGU,76500,0
BEAT,74700,0
BEATW,1200,0
BEDU,200,0
BEEZ,300,0
BELFA,10200,0
BELT,100,0
BENF,935700,0
BENFW,37000,0
BEP-A,23200,0
BEPH,21300,0
BEPI,37300,0
BEPJ,3400,0
BETR,14500,0
BF.A,72400,0
BF.B,2499500,0
BFA.W,93500,0
BFAC,100,0
BFC,17000,0
BFK,75000,0
BFL.W,9800,0
BFRG,107500,0
BFRGW,1200,0
BFRI,1143800,0
BFRIW,1800,0
BFS-E,1600,0
BFZ,133800,0
BGB,143900,0
BGH,67500,0
BGLC,70200,0
BGM,8500,0
BGR,73400,0
BGRN,16600,0
BGRO,500,0
BGT,94100,0
BGX,61800,0
BGY,452000,0
BH,5500,0
BH.A,200,0
BHAT,792700,0
BHFAL,11200,0
BHFAM,27600,0
BHFAN,40400,0
BHFAO,29500,0
BHFAP,26600,0
BHK,182500,0
BHR-B,1600,0
BHR-D,3100,0
BHRB,32600,0
BHST,17600,0
BHV,1100,0
BIAF,29200,0
BIGZ,417300,0
BIO.B,100,0
BIOA,122400,0
BIP-A,3500,0
BIP-B,5000,0
BIPH,22000,0
BIPI,51100,0
BIPJ,8200,0
BIT,164000,0
BJDX,36400,0
BKHA,25600,0
BKIV,100,0
BKK.W,188500,0
BKN,50800,0
BKS.W,101900,0
BKT,118800,0
BKWO,0,0
BKYI,33500,0
BLACW,6200,0
BLBX,5900,0
BLCR,100,0
BLDEW,430700,0
BLE,136400,0
BLIN,38700,0
BLLD,100,0
BLMZ,114100,0
BLTE,115200,0
BLW,96800,0
BMDL,0,0
BME,86500,0
BMEZ,493700,0
BML-G,4100,0
BML-H,17700,0
BML-J,17900,0
BML-L,13400,0
BMN,15800,0
BMR,138100,0
BNAI,117200,0
BNH,10300,0
BNIXR,400,0
BNJ,17000,0
BNOX,404800,0
BNR,15600,0
BNRG,75900,0
BNTC,21000,0
BNY,63100,0
BNZI,433000,0
BNZIW,209400,0
BOCN,1400,0
BOCNW,20000,0
BODI,5500,0
BOE,96400,0
BOF,74800,0
BOH-A,13400,0
BOH-B,20800,0
BOLD,85000,0
BOLT,241900,0
BON,29000,0
BOSC,49200,0
BOTJ,700,0
BOTT,300,0
BOW,397200,0
BOWN,10500,0
BOXL,89300,0
BPRN,7600,0
BPTH,18500,0
BPYPM,8800,0
BPYPN,22900,0
BPYPO,2700,0
BPYPP,15400,0
BREA,33200,0
BRFH,6600,0
BRHY,100,0
BRID,9800,0
BRK.A,1400,0
BRK.B,3331900,0
BRKH,16100,0
BRKHW,29400,0
BRLS,4900,0
BRLSW,23300,0
BRNS,64700,0
BRNY,8700,0
BROG,10300,0
BRRR,280300,0
BRTR,5000,0
BRTX,11000,0
BRW,147900,0
BSBK,13600,0
BSCO,1840600,0
BSCP,561200,0
BSCQ,1501100,0
BSCR,588100,0
BSCS,886600,0
BSCT,555900,0
BSCU,450900,0
BSCV,344500,0
BSCW,98000,0
BSCX,133100,0
BSCY,18200,0
BSFC,67064000,0
BSII,122300,0
BSIIU,389700,0
BSIIW,245700,0
BSJO,283700,0
BSJP,273700,0
BSJQ,1057300,0
BSJR,62800,0
BSJS,87000,0
BSJT,54700,0
BSJU,26100,0
BSJV,400,0
BSJW,1400,0
BSL,24800,0
BSLK,108400,0
BSMO,24900,0
BSMP,40400,0
BSMQ,13400,0
BSMR,10900,0
BSMS,21800,0
BSMT,40400,0
BSMU,59100,0
BSMV,130000,0
BSMW,4200,0
BSMY,6200,0
BSSX,5600,0
BST,87100,0
BSTZ,142500,0
BSVN,15200,0
BTA,30400,0
BTBD,300,0
BTCS,759300,0
BTCT,569200,0
BTCTW,52900,0
BTFX,95600,0
BTGD,98000,0
BTM,405500,0
BTMD,180100,0
BTMWW,40100,0
BTO,38000,0
BTOC,442900,0
BTOG,45300,0
BTSGU,1400,0
BTT,112900,0
BTZ,245100,0
BUFC,61700,0
BUI,38400,0
BULD,100,0
BUXX,88500,0
BVFL,29400,0
BW-A,136000,0
BWAY,44900,0
BWBBP,2300,0
BWFG,24400,0
BWG,77700,0
BWLP,413900,0
BWMN,34900,0
BWNB,4800,0
BWSN,11200,0
BXMX,116000,0
BYFC,50400,0
BYM,32800,0
BYNOW,61100,0
BZFDW,33500,0
C-N,59200,0
CA,3300,0
CABO,58600,0
CAD-A,8400,0
CAFG,9600,0
CALC,30300,0
CALI,4200,0
CAMP,55700,0
CANC,3000,0
CANG,306400,0
CANQ,2500,0
CAPN,5200,0
CAPTW,100,0
CARM,157200,0
CARV,6600,0
CASK,116800,0
CATH,11600,0
CBFV,4700,0
CBLL,182400,0
CBNA,40100,0
CCD,84100,0
CCG,370100,0
CCGWW,16300,0
CCIA,4000,0
CCIF,261700,0
CCIX,240300,0
CCIXU,5100,0
CCIXW,300,0
CCLDO,5200,0
CCLDP,26700,0
CCM,24200,0
CCNEP,2200,0
CCNR,105100,0
CCRD,56000,0
CCSB,500,0
CCSO,2500,0
CCTG,14500,0
CCZ,3500,0
CDIO,8222100,0
CDIOW,200,0
CDL,3400,0
CDLR,47400,0
CDR-B,300,0
CDR-C,1000,0
CDRO,212000,0
CDROW,33400,0
CDT,12375800,0
CDTG,85500,0
CDZIP,37800,0
CEAD,12900,0
CEADW,120400,0
CEE,10800,0
CEFA,600,0
CEL.P,200,0
CELUW,1600,0
CELZ,11000,0
CEP,3600,0
CERO,8642700,0
CEROW,11000,0
CETX,566000,0
CETY,10100,0
CFA,7300,0
CFBK,21100,0
CFFI,23600,0
CFFS,4300,0
CFG-E,32700,0
CFG-H,40800,0
CFR-B,15000,0
CFSB,900,0
CGABL,16000,0
CGBDL,14000,0
CGBS,498100,0
CGBSW,47000,0
CGO,62600,0
CGTL,1496600,0
CGTX,7019600,0
CGV,71800,0
CHARU,179100,0
CHCI,18000,0
CHEK,6100,0
CHI,108900,0
CHM-A,3000,0
CHM-B,13200,0
CHMG,19000,0
CHN,24100,0
CHNR,8800,0
CHR,6900,0
CHSCL,34900,0
CHSCM,33600,0
CHSCN,43200,0
CHSCO,24200,0
CHSCP,40800,0
CHSN,106900,0
CHW,145500,0
CHY,118600,0
CICB,9400,0
CIF,140500,0
CIFRW,82400,0
CIG.C,2100,0
CII,166500,0
CIL,100,0
CIM-A,12800,0
CIM-B,17800,0
CIM-C,27200,0
CIM-D,12500,0
CIMN,8300,0
CIMO,21000,0
CING,63600,0
CINGW,8400,0
CIO-A,4300,0
CISO,35900,0
CISS,225400,0
CITE,200,0
CITEW,3700,0
CJET,8900,0
CJJD,4000,0
CLB.U,800,0
CLB.W,39700,0
CLBR,34500,0
CLCO,711800,0
CLD-A,1100,0
CLEU,193700,0
CLIK,108500,0
CLMB,28100,0
CLNNW,400,0
CLOA,65000,0
CLOD,200,0
CLRO,1281600,0
CLSKW,900000,0
CLSM,10300,0
CLST,10600,0
CLWT,22500,0
CLYM,112700,0
CMAX,537300,0
CMAXW,10000,0
CMMB,53000,0
CMND,13700,0
CMPOW,25300,0
CMPX,508900,0
CMR-B,1600,0
CMR-C,700,0
CMR-D,11200,0
CMS-B,300,0
CMS-C,11300,0
CMSA,3300,0
CMSC,8300,0
CMSD,18500,0
CMU,103200,0
CNCR,2000,0
CNET,16200,0
CNEY,225300,0
CNF,49900,0
CNFR,1900,0
CNO-A,500,0
CNOBP,3700,0
CNSP,3104100,0
CNTM,89600,0
CNTX,161400,0
CNVS,214600,0
COCH,62100,0
COCHW,230400,0
COCP,14800,0
COD-A,23000,0
COD-B,96400,0
COD-C,57700,0
CODA,23600,0
COEP,203800,0
COEPW,28200,0
COF-I,110300,0
COF-J,78600,0
COF-K,9200,0
COF-L,51300,0
COF-N,29600,0
COFS,17100,0
COKE,61800,0
COOT,6900,0
COOTW,14100,0
COPJ,6100,0
COPP,15800,0
CORZW,307800,0
CORZZ,66400,0
COWG,225400,0
COYA,86900,0
CPAC,6100,0
CPAI,10500,0
CPBI,11200,0
CPHC,400,0
CPLS,5600,0
CPOP,32600,0
CPTN,21700,0
CPTNW,674500,0
CPZ,119900,0
CRD.A,52100,0
CRD.B,4400,0
CREG,36200,0
CRESW,11400,0
CREV,9600,0
CREVW,25500,0
CREX,89900,0
CRGO,44900,0
CRGOW,800,0
CRGX,186400,0
CRIS,44800,0
CRKN,16136800,0
CRML,11200,0
CRMLW,2300,0
CRMT,81800,0
CRT,18100,0
CRVO,129600,0
CSA,300,0
CSAN,498700,0
CSCI,3600,0
CSF,800,0
CSLMR,1300,0
CSLR,361800,0
CSLRW,3100,0
CSPI,56200,0
CSQ,211300,0
CSWCZ,1400,0
CTA-B,2900,0
CTBB,72900,0
CTCX,112600,0
CTDD,32300,0
CTHR,900,0
CTNM,48800,0
CTNT,72800,0
CTO-A,1900,0
CTOR,106100,0
CTV,2868900,0
CTV.W,34700,0
CUB,11700,0
CUB-E,1600,0
CUB-F,500,0
CUBA,27100,0
CUBB,300,0
CUBWW,15900,0
CURR,6200,0
CVE.W,3100,0
CVKD,33400,0
CVV,18300,0
CWD,102300,0
CWE.A,232300,0
CXAIW,21800,0
CXE,32300,0
CXH,16600,0
CYCC,224300,0
CYCN,155700,0
CYTH,28600,0
CYTO,40500,0
CZAR,100,0
CZFS,36700,0
CZWI,20200,0
DALI,1700,0
DALN,120900,0
DARE,38800,0
DATS,117100,0
DATSW,800,0
DAVEW,69400,0
DBGI,10157400,0
DBL,148900,0
DBR-H,2900,0
DBR-I,16300,0
DBR-J,13900,0
DBVT,410800,0
DCAP,200,0
DCOMG,2800,0
DCOMP,2400,0
DDI,25100,0
DDIV,4300,0
DDS,128500,0
DDT,11800,0
DEC,294300,0
DEMZ,3300,0
DERM,40800,0
DEVS,26881100,0
DFGP,131500,0
DFGX,116800,0
DFLIW,5000,0
DFP,46000,0
DGCB,75700,0
DGHI,169500,0
DGICB,1600,0
DGLY,73200,0
DGRE,6900,0
DHAI,3000,0
DHAIW,100,0
DHCNI,19800,0
DHCNL,2600,0
DHF,301400,0
DHIL,31000,0
DIAX,33900,0
DIVD,1100,0
DIVY,5600,0
DJCO,6200,0
DJTWW,91100,0
DLN-A,4000,0
DLN-B,2000,0
DLR-J,29400,0
DLR-K,45500,0
DLR-L,23200,0
DLY,102500,0
DMA,6500,0
DMAT,300,0
DMB,62100,0
DMN,2951600,0
DMO,89800,0
DMXF,28500,0
DNP,583000,0
DOGZ,17400,0
DOMH,9200,0
DOYU,72100,0
DPG,99100,0
DRCT,94300,0
DRH-A,5600,0
DRMA,20700,0
DRTS,127700,0
DRTSW,57400,0
DRUG,428500,0
DSM,138200,0
DSMC,13100,0
DSTX,2400,0
DSU,244600,0
DSWL,1300,0
DSX-B,5400,0
DSX.W,13500,0
DSY,16300,0
DSYWW,12800,0
DTB,10600,0
DTCK,1900,0
DTF,7200,0
DTG,22900,0
DTI,80800,0
DTIL,79100,0
DTSQ,75000,0
DTSQR,109700,0
DTSS,63300,0
DTST,50100,0
DTSTW,1800,0
DTW,15900,0
DUK-A,64900,0
DUKB,25100,0
DUKH,800,0
DUKX,2600,0
DUO,938000,0
DUOT,220700,0
DVAL,9100,0
DVLU,200,0
DVOL,1100,0
DWAW,500,0
DWSH,74900,0
DWSN,6900,0
DWUS,100,0
DX-C,3000,0
DXR,6600,0
DXYZ,2237200,0
DYCQ,11100,0
DYFI,6200,0
DYNI,17500,0
DYNXU,78900,0
DYTA,5100,0
EAI,23000,0
EAST,85300,0
EBMT,13300,0
EBON,59400,0
EBR,1166500,0
EBR.B,15300,0
ECAT,215800,0
ECBK,8900,0
ECC,702500,0
ECC-D,16800,0
ECCC,4500,0
ECCF,4300,0
ECCV,100,0
ECCX,5900,0
ECDA,19900,0
ECG,364600,0
ECO,176700,0
ECOR,53600,0
ECOW,18200,0
ECX,172800,0
EDBL,1044300,0
EDD,230300,0
EDF,74400,0
EDN,160200,0
EDRY,6900,0
EDSA,15900,0
EDTK,3900,0
EDUC,50900,0
EEA,14800,0
EEIQ,3900,0
EEMA,69300,0
EFAS,400,0
EFC-A,4600,0
EFC-B,3600,0
EFC-C,1200,0
EFC-D,1000,0
EFC-E,1900,0
EFOI,18000,0
EFR,44400,0
EFRA,100,0
EFSCP,200,0
EFT,51400,0
EGF,500,0
EHGO,16200,0
EHI,188700,0
EHLS,200,0
EIC,243000,0
EICA,2000,0
EICB,3600,0
EICC,4500,0
EIIA,10200,0
EJH,228100,0
EKG,100,0
ELAB,325823900,0
ELBM,53000,0
ELC,22000,0
ELPC,13800,0
ELPW,629800,0
ELSE,7900,0
ELTK,7000,0
ELTX,10100,0
ELUT,38500,0
ELVA,115000,0
ELWS,19100,0
EM,38300,0
EMCB,1500,0
EMCGR,23400,0
EMCGW,69800,0
EMD,130100,0
EMEQ,4500,0
EMF,25100,0
EMIF,100,0
EML,12900,0
EMO,31600,0
EMP,11100,0
EMXF,2800,0
ENG,23200,0
ENGN,30400,0
ENGNW,13700,0
ENJ,1200,0
ENO,5300,0
ENSC,3573600,0
ENTO,58800,0
ENVB,130000,0
EOD,74900,0
EOI,77700,0
EOS,69200,0
EOSEW,52000,0
EOT,34600,0
EP-C,2700,0
EPOW,7800,0
EPR-C,10600,0
EPR-E,3700,0
EPR-G,5200,0
EPRX,14800,0
EQC-D,30900,0
EQH-A,48200,0
EQH-C,13200,0
EQRR,400,0
EQS,400,0
EQV,5800,0
EQV.W,39400,0
ERET,100,0
ERNA,242800,0
ERNZ,4300,0
ESEA,27300,0
ESGL,40500,0
ESGRO,12200,0
ESGRP,19300,0
ESHA,68400,0
ESHAR,200,0
ESLA,28000,0
ESMV,1000,0
ESN,7600,0
ESOA,289500,0
ESQ,41100,0
ET-I,26000,0
ETB,44100,0
ETEC,100,0
ETG,119500,0
ETHA,8504300,0
ETI.P,3100,0
ETJ,106300,0
ETO,29900,0
ETV,149700,0
ETW,214500,0
ETW.W,8300,0
ETX,33700,0
ETY,164500,0
EUDA,102200,0
EURK,2300,0
EVAX,36500,0
EVE.T,12100,0
EVF,42400,0
EVG,60500,0
EVGOW,98900,0
EVGR,300,0
EVLVW,191300,0
EVN,85500,0
EVO,172200,0
EVOK,16000,0
EVSD,16400,0
EVT,136400,0
EVTR,178600,0
EWJV,24200,0
EXEEL,18500,0
EXG,466800,0
EXTO,17200,0
EYEG,100,0
EZFL,48500,0
EZGO,40000,0
F-B,32200,0
F-C,40000,0
F-D,46000,0
FAAR,14400,0
FAAS,161800,0
FAASW,11800,0
FAB,31900,0
FAMI,112900,0
FAT,8900,0
FATBB,200,0
FATBP,9700,0
FATBW,100,0
FBIOP,11300,0
FBLA,123800,0
FBLG,221300,0
FBR-E,16300,0
FBYD,6900,0
FBYDW,1400,0
FCAL,6000,0
FCAP,4600,0
FCCO,24400,0
FCEF,6400,0
FCNCO,7100,0
FCNCP,29700,0
FCRX,8900,0
FCT,86700,0
FCTE,81100,0
FCVT,3800,0
FDBC,3600,0
FDCF,5400,0
FDFF,9000,0
FDIF,2700,0
FDIV,10200,0
FDSB,600,0
FDTS,100,0
FDTX,10100,0
FEBO,92400,0
FEDU,1100,0
FEIM,108400,0
FEMB,23700,0
FEMS,21200,0
FEMY,138900,0
FEP,26000,0
FER,31900,0
FEUZ,600,0
FEX,10000,0
FFA,36900,0
FFC,174900,0
FFIEW,87900,0
FFNW,12400,0
FGB,24700,0
FGBI,13100,0
FGBIP,300,0
FGFPP,13800,0
FGI,6900,0
FGL,15700,0
FGN,6300,0
FHN-B,300,0
FHN-E,4400,0
FHN-F,3400,0
FICS,25600,0
FID,30900,0
FIHL,928400,0
FINE,100,0
FINS,92300,0
FINW,18000,0
FITBI,27600,0
FITBO,24200,0
FITBP,2900,0
FKU,1400,0
FLC,24000,0
FLD,102400,0
FLDB,100,0
FLDDW,23300,0
FLG-A,65100,0
FLG-U,7400,0
FLGC,240700,0
FLN,4200,0
FLNT,9800,0
FLX,13500,0
FLXR,49000,0
FLXS,29300,0
FLYE,117900,0
FMB,183700,0
FMED,5300,0
FMHI,77600,0
FMN,71900,0
FMST,78700,0
FMSTW,400,0
FMY,4400,0
FNK,7000,0
FNWB,14500,0
FNWD,3100,0
FOF,49900,0
FONR,10500,0
FORD,15100,0
FORL,12500,0
FORTY,200,0
FOSLL,8100,0
FOXX,35200,0
FPA,200,0
FPAY,78100,0
FPF,117300,0
FPXE,1600,0
FRA,69900,0
FRAF,4900,0
FRE.W,6900,0
FRES,10200,0
FRGT,99700,0
FRPH,26100,0
FRT-C,5400,0
FSBW,13400,0
FSCO,622500,0
FSCS,5400,0
FSEA,8000,0
FSFG,68600,0
FSHP,1100,0
FSUN,103600,0
FSZ,1000,0
FT,17700,0
FTAG,1100,0
FTAIM,400,0
FTAIN,700,0
FTAIO,9000,0
FTDS,1000,0
FTEL,106400,0
FTGS,135700,0
FTHY,186200,0
FTII,21000,0
FTLF,18900,0
FTWO,16400,0
FTXH,100,0
FUFU,133400,0
FUFUW,1700,0
FULTP,6700,0
FUNC,24800,0
FUND,38800,0
FUSB,4500,0
FVC,3300,0
FVN,10400,0
FVNNU,101800,0
FVR,116700,0
FXED,3800,0
FXNC,23800,0
FYC,36300,0
GAB,495600,0
GAB-G,1500,0
GAB-H,7500,0
GAB-K,5300,0
GAINL,5300,0
GAINN,3700,0
GAINZ,2100,0
GAM,32200,0
GAM-B,1200,0
GAUZ,25300,0
GB.W,42700,0
GBAB,146000,0
GBBKR,400,0
GBBKW,12100,0
GBLI,4800,0
GCBC,24000,0
GCMGW,682300,0
GCT.W,2600,0
GCTK,268000,0
GCTS,117800,0
GCV,59300,0
GDC,237600,0
GDEV,1900,0
GDEVW,25100,0
GDHG,45100,0
GDIV,43200,0
GDL,15700,0
GDO,67400,0
GDTC,300,0
GDV,88300,0
GDV-H,6600,0
GDV-K,7500,0
GECC,18300,0
GECCH,1400,0
GECCI,100,0
GECCZ,300,0
GEF.B,6100,0
GEG,7400,0
GEGGL,400,0
GELS,27900,0
GENK,48900,0
GF,25800,0
GFAI,525800,0
GFAIW,6700,0
GFGF,700,0
GFR,157200,0
GGROW,75500,0
GGT,65600,0
GGT-G,800,0
GGZ,9300,0
GHC,14800,0
GHG,3100,0
GHIX,185600,0
GHIXW,119000,0
GHLD,20000,0
GHY,335300,0
GIFT,10800,0
GIG,344500,0
GIGGU,2000,0
GIGGW,51400,0
GIGM,3200,0
GINX,11800,0
GIPR,12900,0
GJH,400,0
GJO,2000,0
GJP,300,0
GJS,100,0
GJT,1200,0
GL-D,7100,0
GLAC,299900,0
GLADZ,6300,0
GLBZ,2700,0
GLDI,1800,0
GLE,2097500,0
GLLIW,1500,0
GLMD,37000,0
GLO-A,3800,0
GLO-B,6000,0
GLO-C,7000,0
GLOW,24600,0
GLP-B,10700,0
GLSI,32000,0
GLSTU,400,0
GLXG,363700,0
GMM,266900,0
GMR-A,3900,0
GNFT,22200,0
GNL-A,3600,0
GNL-B,3500,0
GNL-D,5300,0
GNL-E,4200,0
GNLN,47400,0
GNLX,100100,0
GNMA,22100,0
GNPX,1247700,0
GNT,8400,0
GNTA,4200,0
GOCO,37100,0
GOEVW,10900,0
GOF,553900,0
GOODN,400,0
GOODO,17100,0
GOVI,699200,0
GOVX,768100,0
GOVXW,5600,0
GPAT,547400,0
GPATW,300,0
GPJA,23100,0
GPM-A,35200,0
GPRF,100,0
GQQQ,20100,0
GRABW,77700,0
GRB-A,2800,0
GRCE,23500,0
GRDN,120100,0
GREE,397700,0
GREEL,2300,0
GRI,250700,0
GRN.T,9500,0
GRNQ,50600,0
GRP.U,3500,0
GRRRW,10400,0
GRVY,12800,0
GRW,2600,0
GRX,18100,0
GRYP,746600,0
GS-A,24000,0
GS-C,38300,0
GS-D,90300,0
GSIB,900,0
GSIW,104800,0
GSL-B,2900,0
GSMGW,900,0
GSRTU,36200,0
GSUN,5100,0
GTBP,27900,0
GTEC,28200,0
GTI,55800,0
GTL-B,87200,0
GTN.A,5800,0
GTR,2200,0
GUG,101500,0
GUT,440100,0
GUT-C,4800,0
GUTS,206000,0
GV,62100,0
GVH,36400,0
GWAV,973700,0
GWH.W,11000,0
GXAI,265800,0
HAFN,1623600,0
HAIA,200,0
HAO,3076800,0
HBANL,14000,0
HBANM,10800,0
HBANP,32700,0
HCOW,3100,0
HCTI,54100,0
HCWB,1261700,0
HDL,8200,0
HECO,100,0
HEI.A,197200,0
HEJD,0,0
HEPA,15400,0
HEPS,515400,0
HEQ,16300,0
HERD,12300,0
HFBL,600,0
HFR-A,29300,0
HFRO,549400,0
HFSP,0,0
HGBL,166600,0
HGER,229200,0
HGLB,45700,0
HHS,18300,0
HIDE,9100,0
HIFS,8900,0
HIG-G,15700,0
HIHO,4100,0
HIO,435500,0
HISF,4300,0
HIX,490100,0
HKD,195700,0
HKIT,4000,0
HLAL,69200,0
HLL.W,400,0
HLP,32900,0
HLVX,134100,0
HNNA,7100,0
HNVR,36500,0
HOFV,74800,0
HOFVW,900,0
HOLO,1967800,0
HOLOW,11500,0
HOND,200,0
HONDU,1100,0
HONDW,22100,0
HOTH,174700,0
HOUR,54600,0
HOV,64700,0
HOVNP,4500,0
HOVR,3550600,0
HOVRW,6100,0
HPAI,15700,0
HPE-C,210600,0
HPF,22300,0
HPH,28600,0
HPI,49100,0
HPKEW,700,0
HPP-C,28200,0
HPS,62100,0
HQGO,100,0
HQH,236100,0
HQI,16500,0
HQL,105800,0
HROWL,1300,0
HROWM,4300,0
HRYU,258400,0
HSCS,25900,0
HSDT,71700,0
HSHP,63800,0
HSON,39600,0
HSPO,153500,0
HSPTU,4400,0
HTCO,8400,0
HTCR,92500,0
HTD,70800,0
HTFC,100,0
HTIA,6500,0
HTIBP,4100,0
HTLFP,3500,0
HTLM,247900,0
HTOOW,55500,0
HTZWW,300500,0
HUBC,261300,0
HUBCW,5700,0
HUBCZ,68700,0
HUDI,16300,0
HUHU,65800,0
HUIZ,70200,0
HUMAW,11200,0
HURA,100400,0
HURC,8200,0
HWAY,200,0
HWBK,4300,0
HWCPZ,12000,0
HWH,107700,0
HYA.W,2500,0
HYAC,3000,0
HYB,33300,0
HYBI,166800,0
HYBX,2900,0
HYI,210600,0
HYLS,133900,0
HYMCL,2000,0
HYMCW,1200,0
HYT,413000,0
HYTR,1800,0
HYXF,5600,0
HYZD,14800,0
HYZNW,300,0
IAE,27800,0
IBAC,7300,0
IBACR,8700,0
IBAT,100,0
IBBQ,2800,0
IBG,829800,0
IBGA,4500,0
IBGK,0,0
IBTE,298000,0
IBTF,274300,0
IBTG,1705500,0
IBTH,139500,0
IBTI,198200,0
IBTJ,126100,0
IBTK,63800,0
IBTL,74000,0
IBTM,59800,0
IBTO,27900,0
IBTP,10400,0
ICCC,90600,0
ICCH,7300,0
ICCM,1718800,0
ICCT,983100,0
ICG,46500,0
ICON,110600,0
ICR-A,1400,0
ICU,218200,0
ICUCW,4400,0
IDAI,560179200,0
IDE,171200,0
IEUS,31100,0
IFBD,4778000,0
IFN,94100,0
IFS,70200,0
IFV,38600,0
IGA,19000,0
IGCB,1300,0
IGD,173200,0
IGI,21300,0
IGR,388900,0
IGTAR,3900,0
IGTAW,3700,0
IH,36400,0
IHD,50200,0
IHG,130400,0
IHYF,3200,0
IIF,36300,0
IIM,149200,0
IINN,61700,0
IIP-A,700,0
IKNA,202800,0
IKT,111800,0
ILAG,18600,0
ILLR,487300,0
ILLRW,25200,0
IMCC,17800,0
IMCV,13500,0
IMG,114511300,0
IMNN,178000,0
IMOM,2900,0
IMPPP,2400,0
IMRN,3300,0
IMRX,90300,0
IMTE,18100,0
IMTXW,14200,0
INAB,356700,0
INAQ,3400,0
INAQW,4500,0
INBKZ,4300,0
INBS,243400,0
INDH,4700,0
INDP,8000,0
INFR,0,0
INGM,349000,0
INHD,41700,0
INKT,42800,0
INM,21800,0
INN-E,1900,0
INN-F,1400,0
INRO,400,0
INSI,9300,0
INTG,2500,0
INTJ,30900,0
INTS,11500,0
INTZ,136700,0
INV,22500,0
INVZW,12100,0
IOBT,350700,0
ION.W,196800,0
IONR,20100,0
IPDN,30300,0
IPHA,9600,0
IPKW,25100,0
IPW,173600,0
IPWR,18700,0
IPX,12600,0
IPXX,5800,0
